date,country,iso3,cases,hovertext
2020-02-06,North Macedonia,MKD,0,North Macedonia:0
2020-02-06,Norway,NOR,0,Norway:0
2020-02-06,Oman,OMN,0,Oman:0
2020-02-06,Pakistan,PAK,0,Pakistan:0
2020-02-06,Panama,PAN,0,Panama:0
2020-02-06,Papua New Guinea,PNG,0,Papua New Guinea:0
2020-02-06,Paraguay,PRY,0,Paraguay:0
2020-02-06,Peru,PER,0,Peru:0
2020-02-06,Philippines,PHL,2,Philippines:2
2020-02-06,Poland,POL,0,Poland:0
2020-02-06,Portugal,PRT,0,Portugal:0
2020-02-06,Qatar,QAT,0,Qatar:0
2020-02-06,Romania,ROU,0,Romania:0
2020-02-06,Russia,RUS,2,Russia:2
2020-02-06,Rwanda,RWA,0,Rwanda:0
2020-02-06,Saint Kitts and Nevis,KNA,0,Saint Kitts and Nevis:0
2020-02-06,Saint Lucia,LCA,0,Saint Lucia:0
2020-02-06,Saint Vincent and the Grenadines,VCT,0,Saint Vincent and the Grenadines:0
2020-02-06,San Marino,SMR,0,San Marino:0
2020-02-06,Sao Tome and Principe,STP,0,Sao Tome and Principe:0
2020-02-06,Saudi Arabia,SAU,0,Saudi Arabia:0
2020-02-06,Senegal,SEN,0,Senegal:0
2020-02-06,Serbia,SRB,0,Serbia:0
2020-02-06,Seychelles,SYC,0,Seychelles:0
2020-02-06,Sierra Leone,SLE,0,Sierra Leone:0
2020-02-06,Singapore,SGP,28,Singapore:28
2020-02-06,Slovakia,SVK,0,Slovakia:0
2020-02-06,Slovenia,SVN,0,Slovenia:0
2020-02-06,Somalia,SOM,0,Somalia:0
2020-02-06,South Africa,ZAF,0,South Africa:0
2020-02-06,South Sudan,SSD,0,South Sudan:0
2020-02-06,Spain,ESP,1,Spain:1
2020-02-06,Sri Lanka,LKA,1,Sri Lanka:1
2020-02-06,Sudan,SDN,0,Sudan:0
2020-02-06,Suriname,SUR,0,Suriname:0
2020-02-06,Sweden,SWE,1,Sweden:1
2020-02-06,Switzerland,CHE,0,Switzerland:0
2020-02-06,Syria,SYR,0,Syria:0
2020-02-06,Taiwan*,TWN,16,Taiwan*:16
2020-02-06,Tajikistan,TJK,0,Tajikistan:0
2020-02-06,Tanzania,TZA,0,Tanzania:0
2020-02-06,Thailand,THA,25,Thailand:25
2020-02-06,Timor-Leste,TLS,0,Timor-Leste:0
2020-02-06,Togo,TGO,0,Togo:0
2020-02-06,Trinidad and Tobago,TTO,0,Trinidad and Tobago:0
2020-02-06,Tunisia,TUN,0,Tunisia:0
2020-02-06,Turkey,TUR,0,Turkey:0
2020-02-06,US,USA,11,US:11
2020-02-06,Uganda,UGA,0,Uganda:0
2020-02-06,Ukraine,UKR,0,Ukraine:0
2020-02-06,United Arab Emirates,ARE,5,United Arab Emirates:5
2020-02-06,United Kingdom,GBR,2,United Kingdom:2
2020-02-06,Uruguay,URY,0,Uruguay:0
2020-02-06,Uzbekistan,UZB,0,Uzbekistan:0
2020-02-06,Venezuela,VEN,0,Venezuela:0
2020-02-06,Vietnam,VNM,10,Vietnam:10
2020-02-06,West Bank and Gaza,PSE,0,West Bank and Gaza:0
2020-02-06,Western Sahara,ESH,0,Western Sahara:0
2020-02-06,Yemen,YEM,0,Yemen:0
2020-02-06,Zambia,ZMB,0,Zambia:0
2020-02-06,Zimbabwe,ZWE,0,Zimbabwe:0
2020-02-07,Afghanistan,AFG,0,Afghanistan:0
2020-02-07,Albania,ALB,0,Albania:0
2020-02-07,Algeria,DZA,0,Algeria:0
2020-02-07,Andorra,AND,0,Andorra:0
2020-02-07,Angola,AGO,0,Angola:0
2020-02-07,Antigua and Barbuda,ATG,0,Antigua and Barbuda:0
2020-02-07,Argentina,ARG,0,Argentina:0
2020-02-07,Armenia,ARM,0,Armenia:0
2020-02-07,Australia,AUS,15,Australia:15
2020-02-07,Austria,AUT,0,Austria:0
2020-02-07,Azerbaijan,AZE,0,Azerbaijan:0
2020-02-07,Bahamas,BHS,0,Bahamas:0
2020-02-07,Bahrain,BHR,0,Bahrain:0
2020-02-07,Bangladesh,BGD,0,Bangladesh:0
2020-02-07,Barbados,BRB,0,Barbados:0
2020-02-07,Belarus,BLR,0,Belarus:0
2020-02-07,Belgium,BEL,1,Belgium:1
2020-02-07,Belize,BLZ,0,Belize:0
2020-02-07,Benin,BEN,0,Benin:0
2020-02-07,Bhutan,BTN,0,Bhutan:0
2020-02-07,Bolivia,BOL,0,Bolivia:0
2020-02-07,Bosnia and Herzegovina,BIH,0,Bosnia and Herzegovina:0
2020-02-07,Botswana,BWA,0,Botswana:0
2020-02-07,Brazil,BRA,0,Brazil:0
2020-02-07,Brunei,BRN,0,Brunei:0
2020-02-07,Bulgaria,BGR,0,Bulgaria:0
2020-02-07,Burkina Faso,BFA,0,Burkina Faso:0
2020-02-07,Burma,MMR,0,Burma:0
2020-02-07,Burundi,BDI,0,Burundi:0
2020-02-07,Cabo Verde,CPV,0,Cabo Verde:0
2020-02-07,Cambodia,KHM,1,Cambodia:1
2020-02-07,Cameroon,CMR,0,Cameroon:0
2020-02-07,Canada,CAN,7,Canada:7
2020-02-07,Central African Republic,CAF,0,Central African Republic:0
2020-02-07,Chad,TCD,0,Chad:0
2020-02-07,Chile,CHL,0,Chile:0
2020-02-07,China,CHN,34110,China:34110
2020-02-07,Colombia,COL,0,Colombia:0
2020-02-07,Comoros,COM,0,Comoros:0
2020-02-07,Congo (Brazzaville),COG,0,Congo (Brazzaville):0
2020-02-07,Congo (Kinshasa),COD,0,Congo (Kinshasa):0
2020-02-07,Costa Rica,CRI,0,Costa Rica:0
2020-02-07,Cote d'Ivoire,CIV,0,Cote d'Ivoire:0
2020-02-07,Croatia,HRV,0,Croatia:0
2020-02-07,Cuba,CUB,0,Cuba:0
2020-02-07,Cyprus,CYP,0,Cyprus:0
2020-02-07,Czechia,CZE,0,Czechia:0
2020-02-07,Denmark,DNK,0,Denmark:0
2020-02-07,Djibouti,DJI,0,Djibouti:0
2020-02-07,Dominica,DMA,0,Dominica:0
2020-02-07,Dominican Republic,DOM,0,Dominican Republic:0
2020-02-07,Ecuador,ECU,0,Ecuador:0
2020-02-07,Egypt,EGY,0,Egypt:0
2020-02-07,El Salvador,SLV,0,El Salvador:0
2020-02-07,Equatorial Guinea,GNQ,0,Equatorial Guinea:0
2020-02-07,Eritrea,ERI,0,Eritrea:0
2020-02-07,Estonia,EST,0,Estonia:0
2020-02-07,Eswatini,SWZ,0,Eswatini:0
2020-02-07,Ethiopia,ETH,0,Ethiopia:0
2020-02-07,Fiji,FJI,0,Fiji:0
2020-02-07,Finland,FIN,1,Finland:1
2020-02-07,France,FRA,6,France:6
2020-02-07,Gabon,GAB,0,Gabon:0
2020-02-07,Gambia,GMB,0,Gambia:0
2020-02-07,Georgia,GEO,0,Georgia:0
2020-02-07,Germany,DEU,13,Germany:13
2020-02-07,Ghana,GHA,0,Ghana:0
2020-02-07,Greece,GRC,0,Greece:0
2020-02-07,Grenada,GRD,0,Grenada:0
2020-02-07,Guatemala,GTM,0,Guatemala:0
2020-02-07,Guinea,GIN,0,Guinea:0
2020-02-07,Guinea-Bissau,GNB,0,Guinea-Bissau:0
2020-02-07,Guyana,GUY,0,Guyana:0
2020-02-07,Haiti,HTI,0,Haiti:0
2020-02-07,Holy See,VAT,0,Holy See:0
2020-02-07,Honduras,HND,0,Honduras:0
2020-02-07,Hungary,HUN,0,Hungary:0
2020-02-07,Iceland,ISL,0,Iceland:0
2020-02-07,India,IND,3,India:3
2020-02-07,Indonesia,IDN,0,Indonesia:0
2020-02-07,Iran,IRN,0,Iran:0
2020-02-07,Iraq,IRQ,0,Iraq:0
2020-02-07,Ireland,IRL,0,Ireland:0
2020-02-07,Israel,ISR,0,Israel:0
2020-02-07,Italy,ITA,3,Italy:3
2020-02-07,Jamaica,JAM,0,Jamaica:0
2020-02-07,Japan,JPN,25,Japan:25
2020-02-07,Jordan,JOR,0,Jordan:0
2020-02-07,Kazakhstan,KAZ,0,Kazakhstan:0
2020-02-07,Kenya,KEN,0,Kenya:0
2020-02-07,"Korea, South",KOR,24,"Korea, South:24"
2020-02-07,Kosovo,XKS,0,Kosovo:0
2020-02-07,Kuwait,KWT,0,Kuwait:0
2020-02-07,Kyrgyzstan,KGZ,0,Kyrgyzstan:0
2020-02-07,Laos,LAO,0,Laos:0
2020-02-07,Latvia,LVA,0,Latvia:0
2020-02-07,Lebanon,LBN,0,Lebanon:0
2020-02-07,Lesotho,LSO,0,Lesotho:0
2020-02-07,Liberia,LBR,0,Liberia:0
2020-02-07,Libya,LBY,0,Libya:0
2020-02-07,Liechtenstein,LIE,0,Liechtenstein:0
2020-02-07,Lithuania,LTU,0,Lithuania:0
2020-02-07,Luxembourg,LUX,0,Luxembourg:0
2020-02-07,Madagascar,MDG,0,Madagascar:0
2020-02-07,Malawi,MWI,0,Malawi:0
2020-02-07,Malaysia,MYS,12,Malaysia:12
2020-02-07,Maldives,MDV,0,Maldives:0
2020-02-07,Mali,MLI,0,Mali:0
2020-02-07,Malta,MLT,0,Malta:0
2020-02-07,Mauritania,MRT,0,Mauritania:0
2020-02-07,Mauritius,MUS,0,Mauritius:0
2020-02-07,Mexico,MEX,0,Mexico:0
2020-02-07,Moldova,MDA,0,Moldova:0
2020-02-07,Monaco,MCO,0,Monaco:0
2020-02-07,Mongolia,MNG,0,Mongolia:0
2020-02-07,Montenegro,MNE,0,Montenegro:0
2020-02-07,Morocco,MAR,0,Morocco:0
2020-02-07,Mozambique,MOZ,0,Mozambique:0
2020-02-07,Namibia,NAM,0,Namibia:0
2020-02-07,Nepal,NPL,1,Nepal:1
2020-02-07,Netherlands,NLD,0,Netherlands:0
2020-02-07,New Zealand,NZL,0,New Zealand:0
2020-02-07,Nicaragua,NIC,0,Nicaragua:0
2020-02-07,Niger,NER,0,Niger:0
2020-02-07,Nigeria,NGA,0,Nigeria:0
2020-02-07,North Macedonia,MKD,0,North Macedonia:0
2020-02-07,Norway,NOR,0,Norway:0
2020-02-07,Oman,OMN,0,Oman:0
2020-02-07,Pakistan,PAK,0,Pakistan:0
2020-02-07,Panama,PAN,0,Panama:0
2020-02-07,Papua New Guinea,PNG,0,Papua New Guinea:0
2020-02-07,Paraguay,PRY,0,Paraguay:0
2020-02-07,Peru,PER,0,Peru:0
2020-02-07,Philippines,PHL,3,Philippines:3
2020-02-07,Poland,POL,0,Poland:0
2020-02-07,Portugal,PRT,0,Portugal:0
2020-02-07,Qatar,QAT,0,Qatar:0
2020-02-07,Romania,ROU,0,Romania:0
2020-02-07,Russia,RUS,2,Russia:2
2020-02-07,Rwanda,RWA,0,Rwanda:0
2020-02-07,Saint Kitts and Nevis,KNA,0,Saint Kitts and Nevis:0
2020-02-07,Saint Lucia,LCA,0,Saint Lucia:0
2020-02-07,Saint Vincent and the Grenadines,VCT,0,Saint Vincent and the Grenadines:0
2020-02-07,San Marino,SMR,0,San Marino:0
2020-02-07,Sao Tome and Principe,STP,0,Sao Tome and Principe:0
2020-02-07,Saudi Arabia,SAU,0,Saudi Arabia:0
2020-02-07,Senegal,SEN,0,Senegal:0
2020-02-07,Serbia,SRB,0,Serbia:0
2020-02-07,Seychelles,SYC,0,Seychelles:0
2020-02-07,Sierra Leone,SLE,0,Sierra Leone:0
2020-02-07,Singapore,SGP,30,Singapore:30
2020-02-07,Slovakia,SVK,0,Slovakia:0
2020-02-07,Slovenia,SVN,0,Slovenia:0
2020-02-07,Somalia,SOM,0,Somalia:0
2020-02-07,South Africa,ZAF,0,South Africa:0
2020-02-07,South Sudan,SSD,0,South Sudan:0
2020-02-07,Spain,ESP,1,Spain:1
2020-02-07,Sri Lanka,LKA,1,Sri Lanka:1
2020-02-07,Sudan,SDN,0,Sudan:0
2020-02-07,Suriname,SUR,0,Suriname:0
2020-02-07,Sweden,SWE,1,Sweden:1
2020-02-07,Switzerland,CHE,0,Switzerland:0
2020-02-07,Syria,SYR,0,Syria:0
2020-02-07,Taiwan*,TWN,16,Taiwan*:16
2020-02-07,Tajikistan,TJK,0,Tajikistan:0
2020-02-07,Tanzania,TZA,0,Tanzania:0
2020-02-07,Thailand,THA,25,Thailand:25
2020-02-07,Timor-Leste,TLS,0,Timor-Leste:0
2020-02-07,Togo,TGO,0,Togo:0
2020-02-07,Trinidad and Tobago,TTO,0,Trinidad and Tobago:0
2020-02-07,Tunisia,TUN,0,Tunisia:0
2020-02-07,Turkey,TUR,0,Turkey:0
2020-02-07,US,USA,11,US:11
2020-02-07,Uganda,UGA,0,Uganda:0
2020-02-07,Ukraine,UKR,0,Ukraine:0
2020-02-07,United Arab Emirates,ARE,5,United Arab Emirates:5
2020-02-07,United Kingdom,GBR,3,United Kingdom:3
2020-02-07,Uruguay,URY,0,Uruguay:0
2020-02-07,Uzbekistan,UZB,0,Uzbekistan:0
2020-02-07,Venezuela,VEN,0,Venezuela:0
2020-02-07,Vietnam,VNM,10,Vietnam:10
2020-02-07,West Bank and Gaza,PSE,0,West Bank and Gaza:0
2020-02-07,Western Sahara,ESH,0,Western Sahara:0
2020-02-07,Yemen,YEM,0,Yemen:0
2020-02-07,Zambia,ZMB,0,Zambia:0
2020-02-07,Zimbabwe,ZWE,0,Zimbabwe:0
2020-02-08,Afghanistan,AFG,0,Afghanistan:0
2020-02-08,Albania,ALB,0,Albania:0
2020-02-08,Algeria,DZA,0,Algeria:0
2020-02-08,Andorra,AND,0,Andorra:0
2020-02-08,Angola,AGO,0,Angola:0
2020-02-08,Antigua and Barbuda,ATG,0,Antigua and Barbuda:0
2020-02-08,Argentina,ARG,0,Argentina:0
2020-02-08,Armenia,ARM,0,Armenia:0
2020-02-08,Australia,AUS,15,Australia:15
2020-02-08,Austria,AUT,0,Austria:0
2020-02-08,Azerbaijan,AZE,0,Azerbaijan:0
2020-02-08,Bahamas,BHS,0,Bahamas:0
2020-02-08,Bahrain,BHR,0,Bahrain:0
2020-02-08,Bangladesh,BGD,0,Bangladesh:0
2020-02-08,Barbados,BRB,0,Barbados:0
2020-02-08,Belarus,BLR,0,Belarus:0
2020-02-08,Belgium,BEL,1,Belgium:1
2020-02-08,Belize,BLZ,0,Belize:0
2020-02-08,Benin,BEN,0,Benin:0
2020-02-08,Bhutan,BTN,0,Bhutan:0
2020-02-08,Bolivia,BOL,0,Bolivia:0
2020-02-08,Bosnia and Herzegovina,BIH,0,Bosnia and Herzegovina:0
2020-02-08,Botswana,BWA,0,Botswana:0
2020-02-08,Brazil,BRA,0,Brazil:0
2020-02-08,Brunei,BRN,0,Brunei:0
2020-02-08,Bulgaria,BGR,0,Bulgaria:0
2020-02-08,Burkina Faso,BFA,0,Burkina Faso:0
2020-02-08,Burma,MMR,0,Burma:0
2020-02-08,Burundi,BDI,0,Burundi:0
2020-02-08,Cabo Verde,CPV,0,Cabo Verde:0
2020-02-08,Cambodia,KHM,1,Cambodia:1
2020-02-08,Cameroon,CMR,0,Cameroon:0
2020-02-08,Canada,CAN,7,Canada:7
2020-02-08,Central African Republic,CAF,0,Central African Republic:0
2020-02-08,Chad,TCD,0,Chad:0
2020-02-08,Chile,CHL,0,Chile:0
2020-02-08,China,CHN,36814,China:36814
2020-02-08,Colombia,COL,0,Colombia:0
2020-02-08,Comoros,COM,0,Comoros:0
2020-02-08,Congo (Brazzaville),COG,0,Congo (Brazzaville):0
2020-02-08,Congo (Kinshasa),COD,0,Congo (Kinshasa):0
2020-02-08,Costa Rica,CRI,0,Costa Rica:0
2020-02-08,Cote d'Ivoire,CIV,0,Cote d'Ivoire:0
2020-02-08,Croatia,HRV,0,Croatia:0
2020-02-08,Cuba,CUB,0,Cuba:0
2020-02-08,Cyprus,CYP,0,Cyprus:0
2020-02-08,Czechia,CZE,0,Czechia:0
2020-02-08,Denmark,DNK,0,Denmark:0
2020-02-08,Djibouti,DJI,0,Djibouti:0
2020-02-08,Dominica,DMA,0,Dominica:0
2020-02-08,Dominican Republic,DOM,0,Dominican Republic:0
2020-02-08,Ecuador,ECU,0,Ecuador:0
2020-02-08,Egypt,EGY,0,Egypt:0
2020-02-08,El Salvador,SLV,0,El Salvador:0
2020-02-08,Equatorial Guinea,GNQ,0,Equatorial Guinea:0
2020-02-08,Eritrea,ERI,0,Eritrea:0
2020-02-08,Estonia,EST,0,Estonia:0
2020-02-08,Eswatini,SWZ,0,Eswatini:0
2020-02-08,Ethiopia,ETH,0,Ethiopia:0
2020-02-08,Fiji,FJI,0,Fiji:0
2020-02-08,Finland,FIN,1,Finland:1
2020-02-08,France,FRA,11,France:11
2020-02-08,Gabon,GAB,0,Gabon:0
2020-02-08,Gambia,GMB,0,Gambia:0
2020-02-08,Georgia,GEO,0,Georgia:0
2020-02-08,Germany,DEU,13,Germany:13
2020-02-08,Ghana,GHA,0,Ghana:0
2020-02-08,Greece,GRC,0,Greece:0
2020-02-08,Grenada,GRD,0,Grenada:0
2020-02-08,Guatemala,GTM,0,Guatemala:0
2020-02-08,Guinea,GIN,0,Guinea:0
2020-02-08,Guinea-Bissau,GNB,0,Guinea-Bissau:0
2020-02-08,Guyana,GUY,0,Guyana:0
2020-02-08,Haiti,HTI,0,Haiti:0
2020-02-08,Holy See,VAT,0,Holy See:0
2020-02-08,Honduras,HND,0,Honduras:0
2020-02-08,Hungary,HUN,0,Hungary:0
2020-02-08,Iceland,ISL,0,Iceland:0
2020-02-08,India,IND,3,India:3
2020-02-08,Indonesia,IDN,0,Indonesia:0
2020-02-08,Iran,IRN,0,Iran:0
2020-02-08,Iraq,IRQ,0,Iraq:0
2020-02-08,Ireland,IRL,0,Ireland:0
2020-02-08,Israel,ISR,0,Israel:0
2020-02-08,Italy,ITA,3,Italy:3
2020-02-08,Jamaica,JAM,0,Jamaica:0
2020-02-08,Japan,JPN,25,Japan:25
2020-02-08,Jordan,JOR,0,Jordan:0
2020-02-08,Kazakhstan,KAZ,0,Kazakhstan:0
2020-02-08,Kenya,KEN,0,Kenya:0
2020-02-08,"Korea, South",KOR,24,"Korea, South:24"
2020-02-08,Kosovo,XKS,0,Kosovo:0
2020-02-08,Kuwait,KWT,0,Kuwait:0
2020-02-08,Kyrgyzstan,KGZ,0,Kyrgyzstan:0
2020-02-08,Laos,LAO,0,Laos:0
2020-02-08,Latvia,LVA,0,Latvia:0
2020-02-08,Lebanon,LBN,0,Lebanon:0
2020-02-08,Lesotho,LSO,0,Lesotho:0
2020-02-08,Liberia,LBR,0,Liberia:0
2020-02-08,Libya,LBY,0,Libya:0
2020-02-08,Liechtenstein,LIE,0,Liechtenstein:0
2020-02-08,Lithuania,LTU,0,Lithuania:0
2020-02-08,Luxembourg,LUX,0,Luxembourg:0
2020-02-08,Madagascar,MDG,0,Madagascar:0
2020-02-08,Malawi,MWI,0,Malawi:0
2020-02-08,Malaysia,MYS,16,Malaysia:16
2020-02-08,Maldives,MDV,0,Maldives:0
2020-02-08,Mali,MLI,0,Mali:0
2020-02-08,Malta,MLT,0,Malta:0
2020-02-08,Mauritania,MRT,0,Mauritania:0
2020-02-08,Mauritius,MUS,0,Mauritius:0
2020-02-08,Mexico,MEX,0,Mexico:0
2020-02-08,Moldova,MDA,0,Moldova:0
2020-02-08,Monaco,MCO,0,Monaco:0
2020-02-08,Mongolia,MNG,0,Mongolia:0
2020-02-08,Montenegro,MNE,0,Montenegro:0
2020-02-08,Morocco,MAR,0,Morocco:0
2020-02-08,Mozambique,MOZ,0,Mozambique:0
2020-02-08,Namibia,NAM,0,Namibia:0
2020-02-08,Nepal,NPL,1,Nepal:1
2020-02-08,Netherlands,NLD,0,Netherlands:0
2020-02-08,New Zealand,NZL,0,New Zealand:0
2020-02-08,Nicaragua,NIC,0,Nicaragua:0
2020-02-08,Niger,NER,0,Niger:0
2020-02-08,Nigeria,NGA,0,Nigeria:0
2020-02-08,North Macedonia,MKD,0,North Macedonia:0
2020-02-08,Norway,NOR,0,Norway:0
2020-02-08,Oman,OMN,0,Oman:0
2020-02-08,Pakistan,PAK,0,Pakistan:0
2020-02-08,Panama,PAN,0,Panama:0
2020-02-08,Papua New Guinea,PNG,0,Papua New Guinea:0
2020-02-08,Paraguay,PRY,0,Paraguay:0
2020-02-08,Peru,PER,0,Peru:0
2020-02-08,Philippines,PHL,3,Philippines:3
2020-02-08,Poland,POL,0,Poland:0
2020-02-08,Portugal,PRT,0,Portugal:0
2020-02-08,Qatar,QAT,0,Qatar:0
2020-02-08,Romania,ROU,0,Romania:0
2020-02-08,Russia,RUS,2,Russia:2
2020-02-08,Rwanda,RWA,0,Rwanda:0
2020-02-08,Saint Kitts and Nevis,KNA,0,Saint Kitts and Nevis:0
2020-02-08,Saint Lucia,LCA,0,Saint Lucia:0
2020-02-08,Saint Vincent and the Grenadines,VCT,0,Saint Vincent and the Grenadines:0
2020-02-08,San Marino,SMR,0,San Marino:0
2020-02-08,Sao Tome and Principe,STP,0,Sao Tome and Principe:0
2020-02-08,Saudi Arabia,SAU,0,Saudi Arabia:0
2020-02-08,Senegal,SEN,0,Senegal:0
2020-02-08,Serbia,SRB,0,Serbia:0
2020-02-08,Seychelles,SYC,0,Seychelles:0
2020-02-08,Sierra Leone,SLE,0,Sierra Leone:0
2020-02-08,Singapore,SGP,33,Singapore:33
2020-02-08,Slovakia,SVK,0,Slovakia:0
2020-02-08,Slovenia,SVN,0,Slovenia:0
2020-02-08,Somalia,SOM,0,Somalia:0
2020-02-08,South Africa,ZAF,0,South Africa:0
2020-02-08,South Sudan,SSD,0,South Sudan:0
2020-02-08,Spain,ESP,1,Spain:1
2020-02-08,Sri Lanka,LKA,1,Sri Lanka:1
2020-02-08,Sudan,SDN,0,Sudan:0
2020-02-08,Suriname,SUR,0,Suriname:0
2020-02-08,Sweden,SWE,1,Sweden:1
2020-02-08,Switzerland,CHE,0,Switzerland:0
2020-02-08,Syria,SYR,0,Syria:0
2020-02-08,Taiwan*,TWN,17,Taiwan*:17
2020-02-08,Tajikistan,TJK,0,Tajikistan:0
2020-02-08,Tanzania,TZA,0,Tanzania:0
2020-02-08,Thailand,THA,32,Thailand:32
2020-02-08,Timor-Leste,TLS,0,Timor-Leste:0
2020-02-08,Togo,TGO,0,Togo:0
2020-02-08,Trinidad and Tobago,TTO,0,Trinidad and Tobago:0
2020-02-08,Tunisia,TUN,0,Tunisia:0
2020-02-08,Turkey,TUR,0,Turkey:0
2020-02-08,US,USA,11,US:11
2020-02-08,Uganda,UGA,0,Uganda:0
2020-02-08,Ukraine,UKR,0,Ukraine:0
2020-02-08,United Arab Emirates,ARE,7,United Arab Emirates:7
2020-02-08,United Kingdom,GBR,3,United Kingdom:3
2020-02-08,Uruguay,URY,0,Uruguay:0
2020-02-08,Uzbekistan,UZB,0,Uzbekistan:0
2020-02-08,Venezuela,VEN,0,Venezuela:0
2020-02-08,Vietnam,VNM,13,Vietnam:13
2020-02-08,West Bank and Gaza,PSE,0,West Bank and Gaza:0
2020-02-08,Western Sahara,ESH,0,Western Sahara:0
2020-02-08,Yemen,YEM,0,Yemen:0
2020-02-08,Zambia,ZMB,0,Zambia:0
2020-02-08,Zimbabwe,ZWE,0,Zimbabwe:0
2020-02-09,Afghanistan,AFG,0,Afghanistan:0
2020-02-09,Albania,ALB,0,Albania:0
2020-02-09,Algeria,DZA,0,Algeria:0
2020-02-09,Andorra,AND,0,Andorra:0
2020-02-09,Angola,AGO,0,Angola:0
2020-02-09,Antigua and Barbuda,ATG,0,Antigua and Barbuda:0
2020-02-09,Argentina,ARG,0,Argentina:0
2020-02-09,Armenia,ARM,0,Armenia:0
2020-02-09,Australia,AUS,15,Australia:15
2020-02-09,Austria,AUT,0,Austria:0
2020-02-09,Azerbaijan,AZE,0,Azerbaijan:0
2020-02-09,Bahamas,BHS,0,Bahamas:0
2020-02-09,Bahrain,BHR,0,Bahrain:0
2020-02-09,Bangladesh,BGD,0,Bangladesh:0
2020-02-09,Barbados,BRB,0,Barbados:0
2020-02-09,Belarus,BLR,0,Belarus:0
2020-02-09,Belgium,BEL,1,Belgium:1
2020-02-09,Belize,BLZ,0,Belize:0
2020-02-09,Benin,BEN,0,Benin:0
2020-02-09,Bhutan,BTN,0,Bhutan:0
2020-02-09,Bolivia,BOL,0,Bolivia:0
2020-02-09,Bosnia and Herzegovina,BIH,0,Bosnia and Herzegovina:0
2020-02-09,Botswana,BWA,0,Botswana:0
2020-02-09,Brazil,BRA,0,Brazil:0
2020-02-09,Brunei,BRN,0,Brunei:0
2020-02-09,Bulgaria,BGR,0,Bulgaria:0
2020-02-09,Burkina Faso,BFA,0,Burkina Faso:0
2020-02-09,Burma,MMR,0,Burma:0
2020-02-09,Burundi,BDI,0,Burundi:0
2020-02-09,Cabo Verde,CPV,0,Cabo Verde:0
2020-02-09,Cambodia,KHM,1,Cambodia:1
2020-02-09,Cameroon,CMR,0,Cameroon:0
2020-02-09,Canada,CAN,7,Canada:7
2020-02-09,Central African Republic,CAF,0,Central African Republic:0
2020-02-09,Chad,TCD,0,Chad:0
2020-02-09,Chile,CHL,0,Chile:0
2020-02-09,China,CHN,39829,China:39829
2020-02-09,Colombia,COL,0,Colombia:0
2020-02-09,Comoros,COM,0,Comoros:0
2020-02-09,Congo (Brazzaville),COG,0,Congo (Brazzaville):0
2020-02-09,Congo (Kinshasa),COD,0,Congo (Kinshasa):0
2020-02-09,Costa Rica,CRI,0,Costa Rica:0
2020-02-09,Cote d'Ivoire,CIV,0,Cote d'Ivoire:0
2020-02-09,Croatia,HRV,0,Croatia:0
2020-02-09,Cuba,CUB,0,Cuba:0
2020-02-09,Cyprus,CYP,0,Cyprus:0
2020-02-09,Czechia,CZE,0,Czechia:0
2020-02-09,Denmark,DNK,0,Denmark:0
2020-02-09,Djibouti,DJI,0,Djibouti:0
2020-02-09,Dominica,DMA,0,Dominica:0
2020-02-09,Dominican Republic,DOM,0,Dominican Republic:0
2020-02-09,Ecuador,ECU,0,Ecuador:0
2020-02-09,Egypt,EGY,0,Egypt:0
2020-02-09,El Salvador,SLV,0,El Salvador:0
2020-02-09,Equatorial Guinea,GNQ,0,Equatorial Guinea:0
2020-02-09,Eritrea,ERI,0,Eritrea:0
2020-02-09,Estonia,EST,0,Estonia:0
2020-02-09,Eswatini,SWZ,0,Eswatini:0
2020-02-09,Ethiopia,ETH,0,Ethiopia:0
2020-02-09,Fiji,FJI,0,Fiji:0
2020-02-09,Finland,FIN,1,Finland:1
2020-02-09,France,FRA,11,France:11
2020-02-09,Gabon,GAB,0,Gabon:0
2020-02-09,Gambia,GMB,0,Gambia:0
2020-02-09,Georgia,GEO,0,Georgia:0
2020-02-09,Germany,DEU,14,Germany:14
2020-02-09,Ghana,GHA,0,Ghana:0
2020-02-09,Greece,GRC,0,Greece:0
2020-02-09,Grenada,GRD,0,Grenada:0
2020-02-09,Guatemala,GTM,0,Guatemala:0
2020-02-09,Guinea,GIN,0,Guinea:0
2020-02-09,Guinea-Bissau,GNB,0,Guinea-Bissau:0
2020-02-09,Guyana,GUY,0,Guyana:0
2020-02-09,Haiti,HTI,0,Haiti:0
2020-02-09,Holy See,VAT,0,Holy See:0
2020-02-09,Honduras,HND,0,Honduras:0
2020-02-09,Hungary,HUN,0,Hungary:0
2020-02-09,Iceland,ISL,0,Iceland:0
2020-02-09,India,IND,3,India:3
2020-02-09,Indonesia,IDN,0,Indonesia:0
2020-02-09,Iran,IRN,0,Iran:0
2020-02-09,Iraq,IRQ,0,Iraq:0
2020-02-09,Ireland,IRL,0,Ireland:0
2020-02-09,Israel,ISR,0,Israel:0
2020-02-09,Italy,ITA,3,Italy:3
2020-02-09,Jamaica,JAM,0,Jamaica:0
2020-02-09,Japan,JPN,26,Japan:26
2020-02-09,Jordan,JOR,0,Jordan:0
2020-02-09,Kazakhstan,KAZ,0,Kazakhstan:0
2020-02-09,Kenya,KEN,0,Kenya:0
